institution,accessionNumber,title,authorsRaw,bucket,refusalReason
Musée d'arts de Nantes,D.2020.0.14.7.63.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.72.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.68.E,,Anonyme,excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.71.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.73.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.39.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.45.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.20.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.76.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.41.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.58.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.62.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.65.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.46.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.38.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.64.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.48.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.51.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.50.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.69.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.59.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.56.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.42.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.35.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.57.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.67.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.36.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.70.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.31.E,,Anonyme (Demartre ?),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.66.E,,Anonyme (Germain ?),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.55.E,La fidélité surveillante,Anonyme (DESHAYS Jean-Baptiste (d'après)),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,D.2020.0.14.7.37.E,,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Musée d'arts de Nantes,09.7.61.2.E,La berge,(Signature illisible) ?,excluded_unresolved_artist,unusable_name
Musée d'arts de Nantes,09.7.61.6.E,La berge,(Signature illisible) ?,excluded_unresolved_artist,unusable_name
Musée d'arts de Nantes,09.7.61.4.E,La grande berge,(Signature illisible) ?,excluded_unresolved_artist,unusable_name
Musée d'arts de Nantes,09.7.61.1.E,,(Signature illisible) ?,excluded_unresolved_artist,unusable_name
Musée d'arts de Nantes,09.7.61.7.E,La berge,(Signature illisible) ?,excluded_unresolved_artist,unusable_name
Musée d'arts de Nantes,09.7.62.E,(Sans Titre - arbre avec animaux),(Signature illisible) ?,excluded_unresolved_artist,unusable_name
Musée d'arts de Nantes,09.7.61.3.E,La berge,(Signature illisible) ?,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,,Les Drapeaux des soixante districts de la ville et des faubourgs de Paris,"VIEILH DE VARENNES Raymond Augustin (VIEILH Raymond Augustin Anne, dit)",excluded_no_inventory,
Centre national des arts plastiques,,(Sans titre),BOZZOLINI Silvano,excluded_no_inventory,
Centre national des arts plastiques,,Il ridotto,"JORN Asger (JORGENSEN Asger Oluf, dit)",excluded_no_inventory,
Centre national des arts plastiques,,9 intimités graphoglyptiques,"JORN Asger (JORGENSEN Asger Oluf, dit)",excluded_no_inventory,
Centre national des arts plastiques,,Eaux-fortes sur le vieux Paris,NIEL Marie Gabrielle,excluded_no_inventory,
Centre national des arts plastiques,,"Lettrines pour ""Les Dieux ont soif"" d'Anatole France","BORNET Paul, JEANNIOT Pierre Georges",excluded_no_inventory,
Centre national des arts plastiques,,"Vulcanologies : 7 cas d'éruption lithographique observés par Alechinsky, le 19 juin 1970, à Paris, au 19 de la rue Vieille-du-Temple",ALECHINSKY Pierre,excluded_no_inventory,
Centre national des arts plastiques,,Images pour Eluard,COURTIN Pierre Louis Maurice,excluded_no_inventory,
Centre national des arts plastiques,,Entrée de secours,"JORN Asger (JORGENSEN Asger Oluf, dit)",excluded_no_inventory,
Centre national des arts plastiques,,Hommages,VEYSSET Raymond,excluded_no_inventory,
Centre national des arts plastiques,,Artiste,BOND Peter Ross,excluded_no_inventory,
Centre national des arts plastiques,,Catherine Baÿ,BLAIS Jean Charles,excluded_no_inventory,
Centre national des arts plastiques,,Vingt Nus,HERVIEU Louise,excluded_no_inventory,
Centre national des arts plastiques,,Leone d'oro,KNOWLES Alison,excluded_no_inventory,
Centre national des arts plastiques,,"Malego, by the sea - Palego, goodbye",ROTH Dieter,excluded_no_inventory,
Centre national des arts plastiques,,Le zodiaque,HOUPLAIN Jacques,excluded_no_inventory,
Centre national des arts plastiques,,Camps de concentration,GIL FRANCO Vicente,excluded_no_inventory,
Centre national des arts plastiques,,Série noire,PÉTROVITCH Françoise,excluded_no_inventory,
Centre national des arts plastiques,,Chile (Chili) 11 septembre - 11 Latino-américains,"BROGLIA Enrique, CÁRDENAS Agustín, CHAVEZ LOPEZ Gerardo, CRUZ-DIEZ Carlos, GUZMAN Alberto, LAM Wifredo (DE LA CONCEPCIÓN LAM Y CASTILLA Wifredo Oscar, dit), MATTA (MATTA ECHAURREN Roberto Sebastián Antonio Matta Echaurren, dit), PIZA Arthur-Luis, SEGUÍ Antonio, SOTO Jesús Rafael, TOVAR Ivan",excluded_no_inventory,
Centre national des arts plastiques,,(Sans titre),"JORN Asger (JORGENSEN Asger Oluf, dit)",excluded_no_inventory,
Centre national des arts plastiques,,Jubiläumsserie,"JORN Asger (JORGENSEN Asger Oluf, dit)",excluded_no_inventory,
Centre national des arts plastiques,,Princesses de la Bible et de la Fable,GIRIEUD Pierre,excluded_no_inventory,
Centre national des arts plastiques,,Schweizer suite : 23 radierungen von Asger Jorn,"JORN Asger (JORGENSEN Asger Oluf, dit)",excluded_no_inventory,
Centre national des arts plastiques,,Von Kopf bis Fus,"JORN Asger (JORGENSEN Asger Oluf, dit)",excluded_no_inventory,
Centre national des arts plastiques,,Les Animaux et leurs hommes,"HUGO Valentine (GROSS Valentine, dite)",excluded_no_inventory,
Centre national des arts plastiques,,"Flandre, ses chaumières",JOËTS Jules,excluded_no_inventory,
Centre national des arts plastiques,,"Série de 12 eaux-fortes complétant l'illustration du livre ""La Bièvre et Saint-Séverin"" de J.-K.Huysmans",LEPÈRE Auguste Louis,excluded_no_inventory,
Centre national des arts plastiques,,Les Coulisses de l'Opéra,"ALO (HALLO Charles, dit)",excluded_no_inventory,single_token_name
Centre national des arts plastiques,,6 portraits d'écrivains,VIBERT Pierre Eugène,excluded_no_inventory,
Centre national des arts plastiques,,Guerre 1914-1918,STEINLEN Théophile Alexandre,excluded_no_inventory,
Centre national des arts plastiques,,(Sans titre),DUPUIS Gilbert,excluded_no_inventory,
Centre national des arts plastiques,,Les Philippe,COLIN Paul-Emile,excluded_no_inventory,
Centre national des arts plastiques,,Paysage du Périgord,CLUSEAU-LANAUVE Jean,excluded_no_inventory,
Centre national des arts plastiques,,Paysages de France,VIEILLARD Roger,excluded_no_inventory,
Centre national des arts plastiques,,L'Apocalypse,HAYTER Stanley William,excluded_no_inventory,
Centre national des arts plastiques,,"Par la pluie, le vent, la boue",GAUTIER René-George,excluded_no_inventory,
Centre national des arts plastiques,,Hindous au camp anglais,OUVRÉ Achille-Eugène,excluded_no_inventory,
Centre national des arts plastiques,,ensemble de 15 croquis à la pointe sèche,SOMM Henry,excluded_no_inventory,
Centre national des arts plastiques,FNAC 16344,Panier de fleurs,LIBET G.,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 2017-0123,Feu,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Centre national des arts plastiques,FNAC 2017-0124,La Malebête,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Centre national des arts plastiques,FNAC 2017-0122,Entrain,Anonyme (sans précision),excluded_unresolved_artist,anonymous_primary
Centre national des arts plastiques,FNAC 2017-0597,(Sans titre),"CÉSAR (BALDACCINI César, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 2017-0307,Le Jardin des roses,Anonyme (signature illisible),excluded_unresolved_artist,anonymous_primary
Centre national des arts plastiques,FNAC 26109,Le pont Bir-Hakeim,"ZUKA (BOOYAKOVITCH Zenaïda, dite)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 32190,(Sans titre),AGAM,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 32188,(Sans titre),AGAM,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 32198,Trois îlots,"BALLIF (BALLIF-SWINNEN Yannick, dite)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 32197,Po kio yi,"BALLIF (BALLIF-SWINNEN Yannick, dite)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 28694,Soucoupe volante,"ATILA (BIRO Ede Karoly, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 33088,(Sans titre),"SATORU (SATO Satoru, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 28692,Il faut de tout pour faire un monde,"ATILA (BIRO Ede Karoly, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 33390,(Sans titre),"OSANNE (NÈGRE Osanne, dite)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 27953,La Gare Montparnasse,RIGAL J.J.J.,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 28691,Irazu,"SIBAJA (RODRIGUEZ-SIBAJA Juan-Luis, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 33089,(Sans titre),"SATORU (SATO Satoru, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 27952,Le Pont Royal,RIGAL J.J.J.,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 33391,(Sans titre),"OSANNE (NÈGRE Osanne, dite)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 29798,Transparence des rythmes,AGAM,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 28693,Les Cosmonautes,"ATILA (BIRO Ede Karoly, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 33347,Télélumière n°1,"TAKIS (VASSILAKIS Panayotis, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 25714,Les Cyclistes,MARTIN J.H.,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 29738,Etude pour la série des agresseurs,"PIERLUCA (DEGLI INNOCENTI Pierluca, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 980569 (35),(Sans titre),RÉMI,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 28007,Hors des chemins,"CORNEILLE (VAN BEVERLOO Cornelis, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 23348,La rue Guérard,RIGAL J.J.J.,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 31557 (1 à 5),Espace Agam I,AGAM,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 35264,Une nuit,"DONATELLA (THEZE Donatella, dite)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 10-665,Einar,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-664,Felipe,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-667,Luis,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-668,Gerhardt,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-666,Nicolas,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 25540,Le Pont de Passy,RIGAL J.J.J.,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 32451 (7),Décembre,"VIRGIL (NEVJESTIC Virgil, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 32451 (10),Septembre,"VIRGIL (NEVJESTIC Virgil, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 34361 (2),Composition n°II,"VIRGIL (NEVJESTIC Virgil, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 32451 (4),Avril,"VIRGIL (NEVJESTIC Virgil, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 34361 (3),Composition n°III,"VIRGIL (NEVJESTIC Virgil, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 32451 (8),Novembre,"VIRGIL (NEVJESTIC Virgil, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 34361 (1),Composition n°I,"VIRGIL (NEVJESTIC Virgil, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 34361 (10),Composition n°X,"VIRGIL (NEVJESTIC Virgil, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 32451 (9),Octobre,"VIRGIL (NEVJESTIC Virgil, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 34361 (4),Composition n°IV,"VIRGIL (NEVJESTIC Virgil, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 34361 (8),Composition n°VIII,"VIRGIL (NEVJESTIC Virgil, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 32451 (3),Mars,"VIRGIL (NEVJESTIC Virgil, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 34361 (6),Composition n°VI,"VIRGIL (NEVJESTIC Virgil, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 34361 (11),Composition n°XI,"VIRGIL (NEVJESTIC Virgil, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 32451 (6),Juin,"VIRGIL (NEVJESTIC Virgil, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 34361 (7),Composition n°VII,"VIRGIL (NEVJESTIC Virgil, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 34361 (5),Composition n°V,"VIRGIL (NEVJESTIC Virgil, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 27963,Le métro,"MATTA (MATTA ECHAURREN Roberto Sebastián Antonio Matta Echaurren, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 27965,Le Cinéma,"MATTA (MATTA ECHAURREN Roberto Sebastián Antonio Matta Echaurren, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 32451 (2),Février,"VIRGIL (NEVJESTIC Virgil, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 32451 (11),Août,"VIRGIL (NEVJESTIC Virgil, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 34361 (12),Composition n°XII,"VIRGIL (NEVJESTIC Virgil, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 32451 (1),Janvier,"VIRGIL (NEVJESTIC Virgil, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 27964,Les bateaux,"MATTA (MATTA ECHAURREN Roberto Sebastián Antonio Matta Echaurren, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 32865 (1),El muro,"AGÜERO (TORRES AGÜERO Leopoldo Martial, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 32451 (12),Juillet,"VIRGIL (NEVJESTIC Virgil, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 34361 (9),Composition n°IX,"VIRGIL (NEVJESTIC Virgil, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 89250 (1),Aux âmes citoyens,"MATTA (MATTA ECHAURREN Roberto Sebastián Antonio Matta Echaurren, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 981051,Sans titre,"SARKIS (ZABUNYAN Sarkis, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 96700 (8),(Sans titre),"DADO (DJURIC Miodrag, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 96624,Planche H - 4ème état,"DADO (DJURIC Miodrag, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 96622,Planche H - 2ème état,"DADO (DJURIC Miodrag, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 96623,Planche H - 3ème état,"DADO (DJURIC Miodrag, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 96621,Planche H - 1er état,"DADO (DJURIC Miodrag, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 96625,Planche H - 5ème état,"DADO (DJURIC Miodrag, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 07-167 (20),Hurrican List of Futur,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-733 (1 et 2),ou son passe les homme,"BILI (BOUVIALA Christophe, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 10-732 (1 et 2),Les chevaux,"BILI (BOUVIALA Christophe, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 10-734 (1 et 2),Claude François je t'aime,"BILI (BOUVIALA Christophe, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 10-735 (1 et 2),Taches,"BILI (BOUVIALA Christophe, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 88446 (1),Paysage de la révolution,"ERRÓ (GUDMUNDSSON Gudmundur, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 10-554,Christy enchanced,"M/M, LAMSWEERDE Inez van, MATADIN Vinoodh",excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 09-515,Portrait imaginaire,"CORNEILLE (VAN BEVERLOO Cornelis, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 10-663,Robert,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-731 (1 et 2),Dernière danse,"BILI (BOUVIALA Christophe, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 10-552,Antigona,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 99526,Sans titre,KLAT,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 10-593,The Alphamen Bruno,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-483 (5),(Sans titre),LETARIS,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 10-483 (6),(Sans titre),LETARIS,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 10-602,The Alphamen Brad Kroenig,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-615,The Alphamen Boris X,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-605,The Alphamen John Nic,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-606,The Alphamen Jeremy O'Shea,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-608,The Alphamen Andres at Q,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-594,The Alphamen Nick Clark,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-595,The Alphamen David Smith,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-599,The Alphamen Tomas Husa,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-596,The Alphamen Oriol Elcacho,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-616,The Alphamen Yak,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-610,The Alphamen Sacha,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-612,The Alphamen Johann Urb,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-597,The Alphamen Nacho Figaro,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-609,The Alphamen Rafael,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-600,The Alphamen Karl I. Koblitz,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-483 (1),(Sans titre),LETARIS,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 10-611,The Alphamen Luke T.Maranna,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-603,The Alphamen Leo P.,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-592,The Alphamen Alexis,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-483 (4),(Sans titre),LETARIS,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 10-607,The Alphamen Doug Pickett,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-483 (2),(Sans titre),LETARIS,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 10-598,The Alphamen Michael Gandolfi,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-483 (7),(Sans titre),LETARIS,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 10-483 (3),(Sans titre),LETARIS,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 10-604,The Alphamen Kurt Mangum,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-601,The Alphamen Josh Reilly,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-614,The Alphamen Daniel Young Whitforde,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-617,The Alphamen Zev,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-613,The Alphamen Vladimir,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 10-618,The Alphamen - Generic,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 28925 (2),Salut l'irlandais,"LOUTTRE. B (BISSIÈRE Marc-Antoine, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 991010 (1à12),Panamarenko 1968/98 -,PANAMARENKO,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 96681,La Fleur noire,ARMANDO,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 96682,La Fleur noire,ARMANDO,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,"FNAC 24313, FNAC 2621",Le Lever,"HIRNÉ (LE RICHE Henri, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 24279,Les Bulles de savon,Anonyme (Ecole française),excluded_unresolved_artist,anonymous_primary
Centre national des arts plastiques,FNAC 04-660 (1 à 16),1.0	(M/M),M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 04-658,Antigona,M/M,excluded_unresolved_artist,unusable_name
Centre national des arts plastiques,FNAC 33463,Le temps 1980 II,VISWANADHAN,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 2015-0005 (2),Le Barrage,RADO,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 34270,(Sans titre),"DADO (DJURIC Miodrag, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 23428,"Saint-Nazaire, place du Bassin",ASSELINEAU,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 27960,L'Autobus,"MATTA (MATTA ECHAURREN Roberto Sebastián Antonio Matta Echaurren, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 27959,L'Hélicoptère,"MATTA (MATTA ECHAURREN Roberto Sebastián Antonio Matta Echaurren, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 32865 (3),El muro,FRANCES,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 33748 (10),La Valise,"NETTO (GUANAES-NETTO Gontran, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 32865 (5),El muro,VERDES,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 27966,L'Appartement,"MATTA (MATTA ECHAURREN Roberto Sebastián Antonio Matta Echaurren, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 28629,"Coupe du bâtiment de l'Hôtel de Ville vue en perspective sur la largeur où sont représentées les décorations et illuminations de la cour où s'est donné le bal, la nuit du 30 au 31 août 1739","SALLEY, BLONDEL Jacques-François",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 28630,"Coupe du bâtiment de l'Hôtel de Ville vue en perspective sur la largeur où sont représentées les décorations et illuminations de la cour où s'est donné le bal, la nuit du 30 au 31 août 1739","SALLEY, BLONDEL Jacques-François",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 28975,La nuit des longs couteaux,"LOUTTRE. B (BISSIÈRE Marc-Antoine, dit)",excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 28940,Bouclier,GEFFGEN,excluded_unresolved_artist,single_token_name
Centre national des arts plastiques,FNAC 28573 (1 à 6),Siège de l'île de Ré,Anonyme (Ecole française),excluded_unresolved_artist,anonymous_primary
Centre national des arts plastiques,FNAC 28574 (1 à 6),Siège de La Rochelle,Anonyme (Ecole française),excluded_unresolved_artist,anonymous_primary
